DATE;RX1 Comdty;;DATE;TY1 Comdty;;DATE;IK1 Comdty;;DATE;OE1 Comdty;;DATE;DU1 Comdty
2006-12-18 00:00:00;86,48;;2007-01-24 00:00:00;73,86;;2014-08-29 00:00:00;100,52;;2006-12-18 00:00:00;90,36;;2006-12-18 00:00:00;98,41
2006-12-19 00:00:00;86,24;;2007-01-25 00:00:00;73,6;;2014-09-01 00:00:00;100,65;;2006-12-19 00:00:00;90,24;;2006-12-19 00:00:00;98,36
2006-12-20 00:00:00;86,26;;2007-01-26 00:00:00;73,56;;2014-09-02 00:00:00;100,41;;2006-12-20 00:00:00;90,25;;2006-12-20 00:00:00;98,36
2006-12-21 00:00:00;86,14;;2007-01-29 00:00:00;73,5;;2014-09-03 00:00:00;100,28;;2006-12-21 00:00:00;90,18;;2006-12-21 00:00:00;98,33
2006-12-22 00:00:00;86,04;;2007-01-30 00:00:00;73,57;;2014-09-04 00:00:00;101,15;;2006-12-22 00:00:00;90,1;;2006-12-22 00:00:00;98,3
2006-12-27 00:00:00;85,83;;2007-01-31 00:00:00;73,77;;2014-09-05 00:00:00;101,99;;2006-12-27 00:00:00;89,99;;2006-12-27 00:00:00;98,26
2006-12-28 00:00:00;85,64;;2007-02-01 00:00:00;73,72;;2014-09-08 00:00:00;101,68;;2006-12-28 00:00:00;89,9;;2006-12-28 00:00:00;98,22
2006-12-29 00:00:00;85,6;;2007-02-02 00:00:00;73,75;;2014-09-09 00:00:00;101,08;;2006-12-29 00:00:00;89,91;;2006-12-29 00:00:00;98,23
2007-01-02 00:00:00;85,84;;2007-02-05 00:00:00;73,84;;2014-09-10 00:00:00;100,79;;2007-01-02 00:00:00;90,06;;2007-01-02 00:00:00;98,28
2007-01-03 00:00:00;85,72;;2007-02-06 00:00:00;74,03;;2014-09-11 00:00:00;100,54;;2007-01-03 00:00:00;90,01;;2007-01-03 00:00:00;98,27
2007-01-04 00:00:00;85,84;;2007-02-07 00:00:00;74,15;;2014-09-12 00:00:00;100,48;;2007-01-04 00:00:00;90,06;;2007-01-04 00:00:00;98,28
2007-01-05 00:00:00;85,51;;2007-02-08 00:00:00;74,17;;2014-09-15 00:00:00;100,56;;2007-01-05 00:00:00;89,87;;2007-01-05 00:00:00;98,21
2007-01-08 00:00:00;85,55;;2007-02-09 00:00:00;73,93;;2014-09-16 00:00:00;100,45;;2007-01-08 00:00:00;89,92;;2007-01-08 00:00:00;98,23
2007-01-09 00:00:00;85,36;;2007-02-12 00:00:00;73,85;;2014-09-17 00:00:00;100,8;;2007-01-09 00:00:00;89,83;;2007-01-09 00:00:00;98,18
2007-01-10 00:00:00;85,3;;2007-02-13 00:00:00;73,81;;2014-09-18 00:00:00;100,7;;2007-01-10 00:00:00;89,78;;2007-01-10 00:00:00;98,16
2007-01-11 00:00:00;85,32;;2007-02-14 00:00:00;74,18;;2014-09-19 00:00:00;101,32;;2007-01-11 00:00:00;89,87;;2007-01-11 00:00:00;98,22
2007-01-12 00:00:00;84,96;;2007-02-15 00:00:00;74,3;;2014-09-22 00:00:00;101,26;;2007-01-12 00:00:00;89,67;;2007-01-12 00:00:00;98,16
2007-01-15 00:00:00;85,06;;2007-02-16 00:00:00;74,36;;2014-09-23 00:00:00;101,14;;2007-01-15 00:00:00;89,73;;2007-01-15 00:00:00;98,17
2007-01-16 00:00:00;85,16;;2007-02-20 00:00:00;74,41;;2014-09-24 00:00:00;101,42;;2007-01-16 00:00:00;89,74;;2007-01-16 00:00:00;98,17
2007-01-17 00:00:00;85,16;;2007-02-21 00:00:00;74,36;;2014-09-25 00:00:00;101,54;;2007-01-17 00:00:00;89,76;;2007-01-17 00:00:00;98,19
2007-01-18 00:00:00;84,96;;2007-02-22 00:00:00;74,17;;2014-09-26 00:00:00;101,28;;2007-01-18 00:00:00;89,63;;2007-01-18 00:00:00;98,15
2007-01-19 00:00:00;85,03;;2007-02-23 00:00:00;74,42;;2014-09-29 00:00:00;101,08;;2007-01-19 00:00:00;89,64;;2007-01-19 00:00:00;98,14
2007-01-22 00:00:00;85,26;;2007-02-26 00:00:00;74,63;;2014-09-30 00:00:00;101,52;;2007-01-22 00:00:00;89,78;;2007-01-22 00:00:00;98,2
2007-01-23 00:00:00;85,26;;2007-02-27 00:00:00;75,18;;2014-10-01 00:00:00;102,03;;2007-01-23 00:00:00;89,73;;2007-01-23 00:00:00;98,18
2007-01-24 00:00:00;85,12;;2007-02-28 00:00:00;75,03;;2014-10-02 00:00:00;101,61;;2007-01-24 00:00:00;89,64;;2007-01-24 00:00:00;98,14
2007-01-25 00:00:00;84,92;;2007-03-01 00:00:00;75,04;;2014-10-03 00:00:00;101,71;;2007-01-25 00:00:00;89,56;;2007-01-25 00:00:00;98,14
2007-01-26 00:00:00;84,84;;2007-03-02 00:00:00;75,22;;2014-10-06 00:00:00;101,6;;2007-01-26 00:00:00;89,55;;2007-01-26 00:00:00;98,14
2007-01-29 00:00:00;84,65;;2007-03-05 00:00:00;75,2;;2014-10-07 00:00:00;101,46;;2007-01-29 00:00:00;89,47;;2007-01-29 00:00:00;98,11
2007-01-30 00:00:00;84,71;;2007-03-06 00:00:00;75,15;;2014-10-08 00:00:00;101,54;;2007-01-30 00:00:00;89,52;;2007-01-30 00:00:00;98,12
2007-01-31 00:00:00;84,82;;2007-03-07 00:00:00;75,28;;2014-10-09 00:00:00;101,86;;2007-01-31 00:00:00;89,58;;2007-01-31 00:00:00;98,15
2007-02-01 00:00:00;84,85;;2007-03-08 00:00:00;75,28;;2014-10-10 00:00:00;101,68;;2007-02-01 00:00:00;89,64;;2007-02-01 00:00:00;98,18
2007-02-02 00:00:00;85,04;;2007-03-09 00:00:00;74,9;;2014-10-13 00:00:00;101,63;;2007-02-02 00:00:00;89,79;;2007-02-02 00:00:00;98,24
2007-02-05 00:00:00;85,23;;2007-03-12 00:00:00;75,06;;2014-10-14 00:00:00;101,83;;2007-02-05 00:00:00;89,91;;2007-02-05 00:00:00;98,29
2007-02-06 00:00:00;85,23;;2007-03-13 00:00:00;75,37;;2014-10-15 00:00:00;101,24;;2007-02-06 00:00:00;89,87;;2007-02-06 00:00:00;98,25
2007-02-07 00:00:00;85,25;;2007-03-14 00:00:00;75,28;;2014-10-16 00:00:00;99,79;;2007-02-07 00:00:00;89,86;;2007-02-07 00:00:00;98,24
2007-02-08 00:00:00;85,16;;2007-03-15 00:00:00;75,23;;2014-10-17 00:00:00;100,42;;2007-02-08 00:00:00;89,75;;2007-02-08 00:00:00;98,19
2007-02-09 00:00:00;84,89;;2007-03-16 00:00:00;75,18;;2014-10-20 00:00:00;99,73;;2007-02-09 00:00:00;89,6;;2007-02-09 00:00:00;98,15
2007-02-12 00:00:00;84,76;;2007-03-19 00:00:00;75,07;;2014-10-21 00:00:00;100,12;;2007-02-12 00:00:00;89,57;;2007-02-12 00:00:00;98,16
2007-02-13 00:00:00;84,67;;2007-03-20 00:00:00;75,17;;2014-10-22 00:00:00;100,31;;2007-02-13 00:00:00;89,51;;2007-02-13 00:00:00;98,13
2007-02-14 00:00:00;84,82;;2007-03-21 00:00:00;75,35;;2014-10-23 00:00:00;100,38;;2007-02-14 00:00:00;89,59;;2007-02-14 00:00:00;98,15
2007-02-15 00:00:00;85,17;;2007-03-22 00:00:00;75,03;;2014-10-24 00:00:00;100,35;;2007-02-15 00:00:00;89,79;;2007-02-15 00:00:00;98,22
2007-02-16 00:00:00;85,13;;2007-03-23 00:00:00;74,92;;2014-10-27 00:00:00;100,18;;2007-02-16 00:00:00;89,73;;2007-02-16 00:00:00;98,19
2007-02-19 00:00:00;85,04;;2007-03-26 00:00:00;75,03;;2014-10-28 00:00:00;100,21;;2007-02-19 00:00:00;89,65;;2007-02-19 00:00:00;98,16
2007-02-20 00:00:00;85,04;;2007-03-27 00:00:00;74,93;;2014-10-29 00:00:00;100,45;;2007-02-20 00:00:00;89,65;;2007-02-20 00:00:00;98,16
2007-02-21 00:00:00;85,17;;2007-03-28 00:00:00;74,92;;2014-10-30 00:00:00;100,62;;2007-02-21 00:00:00;89,72;;2007-02-21 00:00:00;98,18
2007-02-22 00:00:00;84,91;;2007-03-29 00:00:00;74,83;;2014-10-31 00:00:00;101,4;;2007-02-22 00:00:00;89,58;;2007-02-22 00:00:00;98,14
2007-02-23 00:00:00;85,18;;2007-03-30 00:00:00;74,74;;2014-11-03 00:00:00;101,19;;2007-02-23 00:00:00;89,73;;2007-02-23 00:00:00;98,18
2007-02-26 00:00:00;85,5;;2007-04-02 00:00:00;74,77;;2014-11-04 00:00:00;101,21;;2007-02-26 00:00:00;89,92;;2007-02-26 00:00:00;98,24
2007-02-27 00:00:00;85,69;;2007-04-03 00:00:00;74,66;;2014-11-05 00:00:00;101,06;;2007-02-27 00:00:00;90,05;;2007-02-27 00:00:00;98,3
2007-02-28 00:00:00;85,74;;2007-04-04 00:00:00;74,74;;2014-11-06 00:00:00;101,51;;2007-02-28 00:00:00;90,11;;2007-02-28 00:00:00;98,34
2007-03-01 00:00:00;85,83;;2007-04-05 00:00:00;74,63;;2014-11-07 00:00:00;101,37;;2007-03-01 00:00:00;90,18;;2007-03-01 00:00:00;98,37
2007-03-02 00:00:00;85,89;;2007-04-06 00:00:00;74,24;;2014-11-10 00:00:00;101,62;;2007-03-02 00:00:00;90,25;;2007-03-02 00:00:00;98,41
2007-03-05 00:00:00;86,05;;2007-04-09 00:00:00;74,27;;2014-11-11 00:00:00;101,83;;2007-03-05 00:00:00;90,34;;2007-03-05 00:00:00;98,42
2007-03-06 00:00:00;86,07;;2007-04-10 00:00:00;74,37;;2014-11-12 00:00:00;101,56;;2007-03-06 00:00:00;90,3;;2007-03-06 00:00:00;98,38
2007-03-07 00:00:00;86,1;;2007-04-11 00:00:00;74,3;;2014-11-13 00:00:00;101,53;;2007-03-07 00:00:00;90,29;;2007-03-07 00:00:00;98,35
2007-03-08 00:00:00;86,03;;2007-04-12 00:00:00;74,3;;2014-11-14 00:00:00;101,66;;2007-03-08 00:00:00;90,24;;2007-03-08 00:00:00;98,32
2007-03-09 00:00:00;85,88;;2007-04-13 00:00:00;74,18;;2014-11-17 00:00:00;102,1;;2007-03-09 00:00:00;90,13;;2007-03-09 00:00:00;98,27
2007-03-12 00:00:00;85,98;;2007-04-16 00:00:00;74,28;;2014-11-18 00:00:00;101,99;;2007-03-12 00:00:00;90,19;;2007-03-12 00:00:00;98,29
2007-03-13 00:00:00;86,18;;2007-04-17 00:00:00;74,52;;2014-11-19 00:00:00;101,96;;2007-03-13 00:00:00;90,26;;2007-03-13 00:00:00;98,3
2007-03-14 00:00:00;86,39;;2007-04-18 00:00:00;74,68;;2014-11-20 00:00:00;102,2;;2007-03-14 00:00:00;90,41;;2007-03-14 00:00:00;98,37
2007-03-15 00:00:00;86,19;;2007-04-19 00:00:00;74,65;;2014-11-21 00:00:00;103,01;;2007-03-15 00:00:00;90,25;;2007-03-15 00:00:00;98,31
2007-03-16 00:00:00;86,22;;2007-04-20 00:00:00;74,66;;2014-11-24 00:00:00;103,22;;2007-03-16 00:00:00;90,24;;2007-03-16 00:00:00;98,3
2007-03-19 00:00:00;86,07;;2007-04-23 00:00:00;74,74;;2014-11-25 00:00:00;103,56;;2007-03-19 00:00:00;90,11;;2007-03-19 00:00:00;98,24
2007-03-20 00:00:00;86,18;;2007-04-24 00:00:00;74,88;;2014-11-26 00:00:00;103,36;;2007-03-20 00:00:00;90,16;;2007-03-20 00:00:00;98,25
2007-03-21 00:00:00;86,08;;2007-04-25 00:00:00;74,78;;2014-11-27 00:00:00;104,06;;2007-03-21 00:00:00;90,13;;2007-03-21 00:00:00;98,25
2007-03-22 00:00:00;85,94;;2007-04-26 00:00:00;74,59;;2014-11-28 00:00:00;104,27;;2007-03-22 00:00:00;90,11;;2007-03-22 00:00:00;98,25
2007-03-23 00:00:00;85,65;;2007-04-27 00:00:00;74,55;;2014-12-01 00:00:00;104,35;;2007-03-23 00:00:00;89,95;;2007-03-23 00:00:00;98,21
2007-03-26 00:00:00;85,65;;2007-04-30 00:00:00;74,88;;2014-12-02 00:00:00;104,31;;2007-03-26 00:00:00;89,96;;2007-03-26 00:00:00;98,2
2007-03-27 00:00:00;85,48;;2007-05-01 00:00:00;74,81;;2014-12-03 00:00:00;104,59;;2007-03-27 00:00:00;89,85;;2007-03-27 00:00:00;98,16
2007-03-28 00:00:00;85,45;;2007-05-02 00:00:00;74,78;;2014-12-04 00:00:00;104,24;;2007-03-28 00:00:00;89,84;;2007-03-28 00:00:00;98,17
2007-03-29 00:00:00;85,28;;2007-05-03 00:00:00;74,63;;2014-12-05 00:00:00;104,97;;2007-03-29 00:00:00;89,72;;2007-03-29 00:00:00;98,12
2007-03-30 00:00:00;85,17;;2007-05-04 00:00:00;74,81;;2014-12-08 00:00:00;104,93;;2007-03-30 00:00:00;89,63;;2007-03-30 00:00:00;98,08
2007-04-02 00:00:00;85,16;;2007-05-07 00:00:00;74,82;;2014-12-09 00:00:00;104,34;;2007-04-02 00:00:00;89,6;;2007-04-02 00:00:00;98,07
2007-04-03 00:00:00;84,96;;2007-05-08 00:00:00;74,84;;2014-12-10 00:00:00;104,06;;2007-04-03 00:00:00;89,53;;2007-04-03 00:00:00;98,05
2007-04-04 00:00:00;85,14;;2007-05-09 00:00:00;74,63;;2014-12-11 00:00:00;104,07;;2007-04-04 00:00:00;89,64;;2007-04-04 00:00:00;98,09
2007-04-05 00:00:00;84,98;;2007-05-10 00:00:00;74,76;;2014-12-12 00:00:00;104,02;;2007-04-05 00:00:00;89,55;;2007-04-05 00:00:00;98,07
2007-04-10 00:00:00;84,77;;2007-05-11 00:00:00;74,64;;2014-12-15 00:00:00;104,44;;2007-04-10 00:00:00;89,43;;2007-04-10 00:00:00;98
2007-04-11 00:00:00;84,68;;2007-05-14 00:00:00;74,55;;2014-12-16 00:00:00;104,28;;2007-04-11 00:00:00;89,36;;2007-04-11 00:00:00;97,98
2007-04-12 00:00:00;84,42;;2007-05-15 00:00:00;74,44;;2014-12-17 00:00:00;104,52;;2007-04-12 00:00:00;89,24;;2007-04-12 00:00:00;97,95
2007-04-13 00:00:00;84,08;;2007-05-16 00:00:00;74,44;;2014-12-18 00:00:00;104,56;;2007-04-13 00:00:00;89,05;;2007-04-13 00:00:00;97,88
2007-04-16 00:00:00;84,27;;2007-05-17 00:00:00;74,22;;2014-12-19 00:00:00;104,75;;2007-04-16 00:00:00;89,16;;2007-04-16 00:00:00;97,91
2007-04-17 00:00:00;84,43;;2007-05-18 00:00:00;74;;2014-12-22 00:00:00;104,99;;2007-04-17 00:00:00;89,24;;2007-04-17 00:00:00;97,94
2007-04-18 00:00:00;84,61;;2007-05-21 00:00:00;74,06;;2014-12-23 00:00:00;105,04;;2007-04-18 00:00:00;89,32;;2007-04-18 00:00:00;97,95
2007-04-19 00:00:00;84,36;;2007-05-22 00:00:00;73,88;;2014-12-24 00:00:00;105,04;;2007-04-19 00:00:00;89,19;;2007-04-19 00:00:00;97,91
2007-04-20 00:00:00;84,28;;2007-05-23 00:00:00;73,76;;2014-12-29 00:00:00;104,8;;2007-04-20 00:00:00;89,14;;2007-04-20 00:00:00;97,91
2007-04-23 00:00:00;84,45;;2007-05-24 00:00:00;73,75;;2014-12-30 00:00:00;105,61;;2007-04-23 00:00:00;89,24;;2007-04-23 00:00:00;97,93
2007-04-24 00:00:00;84,54;;2007-05-25 00:00:00;73,73;;2014-12-31 00:00:00;105,61;;2007-04-24 00:00:00;89,27;;2007-04-24 00:00:00;97,93
2007-04-25 00:00:00;84,42;;2007-05-29 00:00:00;73,62;;2015-01-02 00:00:00;106,57;;2007-04-25 00:00:00;89,2;;2007-04-25 00:00:00;97,92
2007-04-26 00:00:00;84,23;;2007-05-30 00:00:00;73,62;;2015-01-05 00:00:00;105,81;;2007-04-26 00:00:00;89,06;;2007-04-26 00:00:00;97,86
2007-04-27 00:00:00;84,2;;2007-05-31 00:00:00;73,55;;2015-01-06 00:00:00;105,71;;2007-04-27 00:00:00;89,06;;2007-04-27 00:00:00;97,86
2007-04-30 00:00:00;84,6;;2007-06-01 00:00:00;73,25;;2015-01-07 00:00:00;105,01;;2007-04-30 00:00:00;89,29;;2007-04-30 00:00:00;97,93
2007-05-02 00:00:00;84,24;;2007-06-04 00:00:00;73,36;;2015-01-08 00:00:00;105,69;;2007-05-02 00:00:00;89,05;;2007-05-02 00:00:00;97,84
2007-05-03 00:00:00;84,11;;2007-06-05 00:00:00;73,17;;2015-01-09 00:00:00;105,2;;2007-05-03 00:00:00;89,01;;2007-05-03 00:00:00;97,83
2007-05-04 00:00:00;84,33;;2007-06-06 00:00:00;73,24;;2015-01-12 00:00:00;105,89;;2007-05-04 00:00:00;89,13;;2007-05-04 00:00:00;97,87
2007-05-07 00:00:00;84,25;;2007-06-07 00:00:00;72,75;;2015-01-13 00:00:00;106,03;;2007-05-07 00:00:00;89,05;;2007-05-07 00:00:00;97,83
2007-05-08 00:00:00;84,34;;2007-06-08 00:00:00;72,71;;2015-01-14 00:00:00;106,43;;2007-05-08 00:00:00;89,13;;2007-05-08 00:00:00;97,87
2007-05-09 00:00:00;84,27;;2007-06-11 00:00:00;72,69;;2015-01-15 00:00:00;106,51;;2007-05-09 00:00:00;89,09;;2007-05-09 00:00:00;97,86
2007-05-10 00:00:00;84,2;;2007-06-12 00:00:00;72,25;;2015-01-16 00:00:00;106,98;;2007-05-10 00:00:00;89,05;;2007-05-10 00:00:00;97,85
2007-05-11 00:00:00;84,3;;2007-06-13 00:00:00;72,39;;2015-01-19 00:00:00;106,95;;2007-05-11 00:00:00;89,11;;2007-05-11 00:00:00;97,88
2007-05-14 00:00:00;83,93;;2007-06-14 00:00:00;72,32;;2015-01-20 00:00:00;106,85;;2007-05-14 00:00:00;88,9;;2007-05-14 00:00:00;97,79
2007-05-15 00:00:00;83,7;;2007-06-15 00:00:00;72,52;;2015-01-21 00:00:00;106,74;;2007-05-15 00:00:00;88,76;;2007-05-15 00:00:00;97,73
2007-05-16 00:00:00;83,73;;2007-06-18 00:00:00;72,65;;2015-01-22 00:00:00;107,83;;2007-05-16 00:00:00;88,74;;2007-05-16 00:00:00;97,7
2007-05-17 00:00:00;83,64;;2007-06-19 00:00:00;72,94;;2015-01-23 00:00:00;108,24;;2007-05-17 00:00:00;88,68;;2007-05-17 00:00:00;97,69
2007-05-18 00:00:00;83,69;;2007-06-20 00:00:00;72,75;;2015-01-26 00:00:00;108,58;;2007-05-18 00:00:00;88,72;;2007-05-18 00:00:00;97,7
2007-05-21 00:00:00;83,58;;2007-06-21 00:00:00;72,6;;2015-01-27 00:00:00;108,14;;2007-05-21 00:00:00;88,66;;2007-05-21 00:00:00;97,67
2007-05-22 00:00:00;83,52;;2007-06-22 00:00:00;72,76;;2015-01-28 00:00:00;107,6;;2007-05-22 00:00:00;88,61;;2007-05-22 00:00:00;97,66
2007-05-23 00:00:00;83,33;;2007-06-25 00:00:00;73,06;;2015-01-29 00:00:00;107,55;;2007-05-23 00:00:00;88,48;;2007-05-23 00:00:00;97,6
2007-05-24 00:00:00;83,39;;2007-06-26 00:00:00;72,96;;2015-01-30 00:00:00;107,63;;2007-05-24 00:00:00;88,53;;2007-05-24 00:00:00;97,64
2007-05-25 00:00:00;83,24;;2007-06-27 00:00:00;73,11;;2015-02-02 00:00:00;107,58;;2007-05-25 00:00:00;88,42;;2007-05-25 00:00:00;97,59
2007-05-29 00:00:00;83,13;;2007-06-28 00:00:00;72,92;;2015-02-03 00:00:00;107,8;;2007-05-29 00:00:00;88,35;;2007-05-29 00:00:00;97,55
2007-05-30 00:00:00;83,21;;2007-06-29 00:00:00;73,27;;2015-02-04 00:00:00;108,25;;2007-05-30 00:00:00;88,38;;2007-05-30 00:00:00;97,56
2007-05-31 00:00:00;83,04;;2007-07-02 00:00:00;73,43;;2015-02-05 00:00:00;108,14;;2007-05-31 00:00:00;88,27;;2007-05-31 00:00:00;97,52
2007-06-01 00:00:00;82,79;;2007-07-03 00:00:00;73,19;;2015-02-06 00:00:00;107,9;;2007-06-01 00:00:00;88,12;;2007-06-01 00:00:00;97,45
2007-06-04 00:00:00;82,84;;2007-07-05 00:00:00;72,73;;2015-02-09 00:00:00;107,33;;2007-06-04 00:00:00;88,16;;2007-06-04 00:00:00;97,46
2007-06-05 00:00:00;82,61;;2007-07-06 00:00:00;72,51;;2015-02-10 00:00:00;107,05;;2007-06-05 00:00:00;88,06;;2007-06-05 00:00:00;97,43
2007-06-06 00:00:00;82,85;;2007-07-09 00:00:00;72,67;;2015-02-11 00:00:00;107,16;;2007-06-06 00:00:00;88,21;;2007-06-06 00:00:00;97,5
2007-06-07 00:00:00;82,27;;2007-07-10 00:00:00;73,21;;2015-02-12 00:00:00;107,33;;2007-06-07 00:00:00;87,9;;2007-06-07 00:00:00;97,4
2007-06-08 00:00:00;82,07;;2007-07-11 00:00:00;73,07;;2015-02-13 00:00:00;107,62;;2007-06-08 00:00:00;87,81;;2007-06-08 00:00:00;97,38
2007-06-11 00:00:00;82,12;;2007-07-12 00:00:00;72,86;;2015-02-16 00:00:00;107,42;;2007-06-11 00:00:00;87,83;;2007-06-11 00:00:00;97,39
2007-06-12 00:00:00;81,85;;2007-07-13 00:00:00;72,89;;2015-02-17 00:00:00;107,27;;2007-06-12 00:00:00;87,68;;2007-06-12 00:00:00;97,34
2007-06-13 00:00:00;81,69;;2007-07-16 00:00:00;73,2;;2015-02-18 00:00:00;107,44;;2007-06-13 00:00:00;87,58;;2007-06-13 00:00:00;97,3
2007-06-14 00:00:00;81,65;;2007-07-17 00:00:00;73,02;;2015-02-19 00:00:00;107,7;;2007-06-14 00:00:00;87,6;;2007-06-14 00:00:00;97,32
2007-06-15 00:00:00;81,65;;2007-07-18 00:00:00;73,36;;2015-02-20 00:00:00;107,97;;2007-06-15 00:00:00;87,59;;2007-06-15 00:00:00;97,32
2007-06-18 00:00:00;81,56;;2007-07-19 00:00:00;73,29;;2015-02-23 00:00:00;108,6;;2007-06-18 00:00:00;87,6;;2007-06-18 00:00:00;97,34
2007-06-19 00:00:00;81,81;;2007-07-20 00:00:00;73,63;;2015-02-24 00:00:00;108,84;;2007-06-19 00:00:00;87,74;;2007-06-19 00:00:00;97,4
2007-06-20 00:00:00;81,7;;2007-07-23 00:00:00;73,59;;2015-02-25 00:00:00;108,81;;2007-06-20 00:00:00;87,6;;2007-06-20 00:00:00;97,33
2007-06-21 00:00:00;81,67;;2007-07-24 00:00:00;73,71;;2015-02-26 00:00:00;109,75;;2007-06-21 00:00:00;87,61;;2007-06-21 00:00:00;97,34
2007-06-22 00:00:00;81,59;;2007-07-25 00:00:00;73,88;;2015-02-27 00:00:00;109,73;;2007-06-22 00:00:00;87,6;;2007-06-22 00:00:00;97,37
2007-06-25 00:00:00;81,81;;2007-07-26 00:00:00;74,53;;2015-03-02 00:00:00;109,69;;2007-06-25 00:00:00;87,72;;2007-06-25 00:00:00;97,4
2007-06-26 00:00:00;81,96;;2007-07-27 00:00:00;74,44;;2015-03-03 00:00:00;109,33;;2007-06-26 00:00:00;87,82;;2007-06-26 00:00:00;97,42
2007-06-27 00:00:00;82,28;;2007-07-30 00:00:00;74,32;;2015-03-04 00:00:00;109,31;;2007-06-27 00:00:00;87,98;;2007-06-27 00:00:00;97,47
2007-06-28 00:00:00;82,22;;2007-07-31 00:00:00;74,46;;2015-03-05 00:00:00;109,94;;2007-06-28 00:00:00;87,89;;2007-06-28 00:00:00;97,41
2007-06-29 00:00:00;82,08;;2007-08-01 00:00:00;74,48;;2015-03-06 00:00:00;110,03;;2007-06-29 00:00:00;87,79;;2007-06-29 00:00:00;97,37
2007-07-02 00:00:00;82,5;;2007-08-02 00:00:00;74,49;;2015-03-09 00:00:00;110,19;;2007-07-02 00:00:00;88,04;;2007-07-02 00:00:00;97,47
2007-07-03 00:00:00;82,16;;2007-08-03 00:00:00;74,77;;2015-03-10 00:00:00;110,76;;2007-07-03 00:00:00;87,85;;2007-07-03 00:00:00;97,41
2007-07-04 00:00:00;81,94;;2007-08-06 00:00:00;74,63;;2015-03-11 00:00:00;111,57;;2007-07-04 00:00:00;87,72;;2007-07-04 00:00:00;97,35
2007-07-05 00:00:00;81,7;;2007-08-07 00:00:00;74,55;;2015-03-12 00:00:00;111,57;;2007-07-05 00:00:00;87,58;;2007-07-05 00:00:00;97,3
2007-07-06 00:00:00;81,47;;2007-08-08 00:00:00;74,07;;2015-03-13 00:00:00;111,45;;2007-07-06 00:00:00;87,45;;2007-07-06 00:00:00;97,26
2007-07-09 00:00:00;81,52;;2007-08-09 00:00:00;74,42;;2015-03-16 00:00:00;111,46;;2007-07-09 00:00:00;87,48;;2007-07-09 00:00:00;97,28
2007-07-10 00:00:00;82,01;;2007-08-10 00:00:00;74,5;;2015-03-17 00:00:00;110,61;;2007-07-10 00:00:00;87,78;;2007-07-10 00:00:00;97,38
2007-07-11 00:00:00;82,07;;2007-08-13 00:00:00;74,53;;2015-03-18 00:00:00;110,05;;2007-07-11 00:00:00;87,79;;2007-07-11 00:00:00;97,37
2007-07-12 00:00:00;81,85;;2007-08-14 00:00:00;74,77;;2015-03-19 00:00:00;110,83;;2007-07-12 00:00:00;87,64;;2007-07-12 00:00:00;97,31
2007-07-13 00:00:00;81,78;;2007-08-15 00:00:00;74,99;;2015-03-20 00:00:00;111,16;;2007-07-13 00:00:00;87,56;;2007-07-13 00:00:00;97,29
2007-07-16 00:00:00;82,05;;2007-08-16 00:00:00;75,45;;2015-03-23 00:00:00;110,34;;2007-07-16 00:00:00;87,71;;2007-07-16 00:00:00;97,33
2007-07-17 00:00:00;81,93;;2007-08-17 00:00:00;75,27;;2015-03-24 00:00:00;110,03;;2007-07-17 00:00:00;87,62;;2007-07-17 00:00:00;97,31
2007-07-18 00:00:00;82,25;;2007-08-20 00:00:00;75,4;;2015-03-25 00:00:00;109,98;;2007-07-18 00:00:00;87,79;;2007-07-18 00:00:00;97,36
2007-07-19 00:00:00;82,33;;2007-08-21 00:00:00;75,6;;2015-03-26 00:00:00;109,98;;2007-07-19 00:00:00;87,82;;2007-07-19 00:00:00;97,35
2007-07-20 00:00:00;82,95;;2007-08-22 00:00:00;75,44;;2015-03-27 00:00:00;109,9;;2007-07-20 00:00:00;88,2;;2007-07-20 00:00:00;97,48
2007-07-23 00:00:00;82,97;;2007-08-23 00:00:00;75,42;;2015-03-30 00:00:00;110,18;;2007-07-23 00:00:00;88,21;;2007-07-23 00:00:00;97,49
2007-07-24 00:00:00;83,02;;2007-08-24 00:00:00;75,31;;2015-03-31 00:00:00;110,73;;2007-07-24 00:00:00;88,26;;2007-07-24 00:00:00;97,51
2007-07-25 00:00:00;83,18;;2007-08-27 00:00:00;75,44;;2015-04-01 00:00:00;110,87;;2007-07-25 00:00:00;88,37;;2007-07-25 00:00:00;97,55
2007-07-26 00:00:00;83,57;;2007-08-28 00:00:00;75,9;;2015-04-02 00:00:00;110,57;;2007-07-26 00:00:00;88,65;;2007-07-26 00:00:00;97,69
2007-07-27 00:00:00;83,67;;2007-08-29 00:00:00;75,82;;2015-04-07 00:00:00;111,16;;2007-07-27 00:00:00;88,69;;2007-07-27 00:00:00;97,73
2007-07-30 00:00:00;83,85;;2007-08-30 00:00:00;76,12;;2015-04-08 00:00:00;111,03;;2007-07-30 00:00:00;88,83;;2007-07-30 00:00:00;97,79
